Date,Product,Region,Units_Sold,Price_Per_Unit,Discount_Rate,Cost_Per_Unit,Revenue_Before_Discount,Discount_Amount,Revenue,Total_Cost,Profit,Profit_Margin,Month,Month_Name,Day_Of_Week,Quarter,Year_Month,Week
2023-11-16,Product_B,North,56,75,0.0449500076354715,46.46380961280004,4200,188.7900320689803,4011.2099679310195,2601.9733383168023,1409.2366296142172,35.13,11,November,Thursday,4,2023-11,46
2023-11-16,Product_B,South,64,75,0.12226347741061627,45.333578916023704,4800,586.8646915709581,4213.135308429042,2901.349050625517,1311.7862578035251,31.14,11,November,Thursday,4,2023-11,46
2023-11-16,Product_B,East,21,75,0.015825857894936735,49.92353638147623,1575,24.925726184525356,1550.0742738154747,1048.3942640110008,501.6800098044739,32.36,11,November,Thursday,4,2023-11,46
2023-11-16,Product_B,West,70,75,0.17543098007423885,51.508105425612975,5250,921.012645389754,4328.987354610246,3605.567379792908,723.4199748173382,16.71,11,November,Thursday,4,2023-11,46
2023-11-16,Product_C,North,47,100,0.1030994951953981,62.61492903727619,4700,484.56762741837105,4215.432372581629,2942.901664751981,1272.5307078296482,30.19,11,November,Thursday,4,2023-11,46
2023-11-16,Product_C,South,48,100,0.12123870748482808,65.57764759098062,4800,581.9457959271748,4218.054204072825,3147.7270843670694,1070.3271197057556,25.37,11,November,Thursday,4,2023-11,46
2023-11-16,Product_C,East,37,100,0.05697424136709531,67.5247309093576,3700,210.80469305825264,3489.1953069417473,2498.4150436462314,990.7802632955159,28.4,11,November,Thursday,4,2023-11,46
2023-11-16,Product_C,West,35,100,0.036530323748754444,67.50523980696748,3500,127.85613312064055,3372.1438668793594,2362.6833932438617,1009.4604736354977,29.94,11,November,Thursday,4,2023-11,46
2023-11-17,Product_A,North,57,50,0.009011916383945096,30.930170306856393,2850,25.683961694243525,2824.3160383057566,1763.0197074908144,1061.2963308149422,37.58,11,November,Friday,4,2023-11,46
2023-11-17,Product_A,South,57,50,0.19536685303603785,33.69874973695243,2850,556.7955311527079,2293.204468847292,1920.8287350062885,372.37573384100347,16.24,11,November,Friday,4,2023-11,46
2023-11-17,Product_A,East,53,50,0.15905740895944454,33.15389866552466,2650,421.50213374252803,2228.497866257472,1757.1566292728069,471.34123698466533,21.15,11,November,Friday,4,2023-11,46
2023-11-17,Product_A,West,66,50,0.023519923319740357,34.74154690215183,3300,77.61574695514318,3222.384253044857,2292.942095542021,929.4421575028359,28.84,11,November,Friday,4,2023-11,46
2023-11-17,Product_B,North,16,75,0.11946986019557063,48.54346585436167,1200,143.36383223468476,1056.6361677653153,776.6954536697867,279.9407140955286,26.49,11,November,Friday,4,2023-11,46
2023-11-17,Product_B,South,19,75,0.08673938662139191,46.51704886306522,1425,123.60362593548348,1301.3963740645165,883.8239283982392,417.5724456662773,32.09,11,November,Friday,4,2023-11,46
2023-11-17,Product_B,East,53,75,0.0011607537685882185,47.257182866690044,3975,4.613996230138168,3970.386003769862,2504.6306919345725,1465.7553118352894,36.92,11,November,Friday,4,2023-11,46
2023-11-17,Product_B,West,27,75,0.03282954811180041,48.318821109969214,2025,66.47983492639582,1958.5201650736042,1304.6081699691688,653.9119951044354,33.39,11,November,Friday,4,2023-11,46
2023-11-17,Product_C,North,51,100,0.19180879937428155,65.02402793480127,5100,978.2248768088359,4121.775123191164,3316.225424674865,805.5496985162995,19.54,11,November,Friday,4,2023-11,46
2023-11-17,Product_C,South,17,100,0.06350913153106762,63.60747745055208,1700,107.96552360281495,1592.034476397185,1081.3271166593854,510.7073597377996,32.08,11,November,Friday,4,2023-11,46
2023-11-17,Product_C,East,48,100,0.12651865366099943,62.322657257975244,4800,607.2895375727973,4192.710462427202,2991.487548382812,1201.2229140443906,28.65,11,November,Friday,4,2023-11,46
2023-11-17,Product_C,West,61,100,0.1432255280953475,63.4443828842851,6100,873.6757213816197,5226.32427861838,3870.107355941391,1356.2169226769893,25.95,11,November,Friday,4,2023-11,46
2023-11-18,Product_A,North,65,50,0.08665014853915008,31.884279914920544,3250,281.61298275223777,2968.3870172477623,2072.478194469835,895.9088227779271,30.18,11,November,Saturday,4,2023-11,46
2023-11-18,Product_A,South,47,50,0.026139650749662603,30.86686578378754,2350,61.428179261707115,2288.571820738293,1450.7426918380143,837.8291289002786,36.61,11,November,Saturday,4,2023-11,46
2023-11-18,Product_A,East,67,50,0.13429160626007228,31.262155970510197,3350,449.87688097124214,2900.123119028758,2094.5644500241833,805.5586690045748,27.78,11,November,Saturday,4,2023-11,46
2023-11-18,Product_A,West,63,50,0.15272940650464398,30.484756963133574,3150,481.09763048962856,2668.9023695103715,1920.5396886774151,748.3626808329564,28.04,11,November,Saturday,4,2023-11,46
2023-11-18,Product_B,North,57,75,0.1674479999030919,45.500978079466286,4275,715.8401995857179,3559.159800414282,2593.5557505295783,965.6040498847037,27.13,11,November,Saturday,4,2023-11,46
2023-11-18,Product_B,South,23,75,0.11904003618108755,49.93412951502399,1725,205.34406241237602,1519.655937587624,1148.4849788455517,371.17095874207234,24.42,11,November,Saturday,4,2023-11,46
2023-11-18,Product_B,East,39,75,0.058254504451147396,47.79300499526517,2925,170.39442551960613,2754.605574480394,1863.9271948153416,890.6783796650523,32.33,11,November,Saturday,4,2023-11,46
2023-11-18,Product_B,West,45,75,0.10787586360562862,50.82443171987491,3375,364.0810396689966,3010.9189603310033,2287.099427394371,723.8195329366322,24.04,11,November,Saturday,4,2023-11,46
2023-11-18,Product_C,North,23,100,0.1515019645637012,61.17978999437026,2300,348.4545184965128,1951.5454815034873,1407.135169870516,544.4103116329713,27.9,11,November,Saturday,4,2023-11,46
2023-11-18,Product_C,South,32,100,0.05092186585906118,69.48863845894796,3200,162.94997074899578,3037.050029251004,2223.6364306863347,813.4135985646694,26.78,11,November,Saturday,4,2023-11,46
2023-11-18,Product_C,East,72,100,0.1444042286720058,66.66470196053704,7200,1039.7104464384417,6160.289553561558,4799.858541158667,1360.4310124028907,22.08,11,November,Saturday,4,2023-11,46
2023-11-18,Product_C,West,18,100,0.01104352535008113,69.54637513360056,1800,19.878345630146033,1780.121654369854,1251.8347524048102,528.2869019650439,29.68,11,November,Saturday,4,2023-11,46
2023-11-19,Product_A,North,22,50,0.13949225344534538,32.5311551804544,1100,153.4414787898799,946.55852121012,715.6854139699967,230.87310724012332,24.39,11,November,Sunday,4,2023-11,46
2023-11-19,Product_A,South,69,50,0.06860309530011932,30.921247372472166,3450,236.68067878541166,3213.3193212145884,2133.5660687005793,1079.753252514009,33.6,11,November,Sunday,4,2023-11,46
2023-11-19,Product_A,East,45,50,0.10485158558076711,31.144711680697224,2250,235.916067556726,2014.083932443274,1401.512025631375,612.571906811899,30.41,11,November,Sunday,4,2023-11,46
2023-11-19,Product_A,West,32,50,0.011974925344277132,34.80833386091248,1600,19.15988055084341,1580.8401194491566,1113.8666835491993,466.9734358999574,29.54,11,November,Sunday,4,2023-11,46
2023-11-19,Product_B,North,52,75,0.1593313469982286,45.32824385398739,3900,621.3922532930915,3278.6077467069085,2357.0686804073443,921.5390662995642,28.11,11,November,Sunday,4,2023-11,46
2023-11-19,Product_B,South,20,75,0.1779862111780196,49.88159128121833,1500,266.9793167670294,1233.0206832329707,997.6318256243666,235.3888576086041,19.09,11,November,Sunday,4,2023-11,46
2023-11-19,Product_B,East,56,75,0.007685129127811718,48.01267926421211,4200,32.27754233680922,4167.722457663191,2688.710038795878,1479.0124188673126,35.49,11,November,Sunday,4,2023-11,46
2023-11-19,Product_B,West,70,75,0.025762614752597626,51.41485848272204,5250,135.25372745113754,5114.746272548862,3599.040093790543,1515.7061787583193,29.63,11,November,Sunday,4,2023-11,46
2023-11-19,Product_C,North,20,100,0.13539992107315718,66.75046622289919,2000,270.79984214631435,1729.2001578536856,1335.009324457984,394.1908333957017,22.8,11,November,Sunday,4,2023-11,46
2023-11-19,Product_C,South,52,100,0.010725678074289835,65.00969301858868,5200,55.77352598630714,5144.2264740136925,3380.5040369666112,1763.7224370470813,34.29,11,November,Sunday,4,2023-11,46
2023-11-19,Product_C,East,48,100,0.1714655647067106,61.044729858159364,4800,823.0347105922109,3976.965289407789,2930.1470331916494,1046.8182562161396,26.32,11,November,Sunday,4,2023-11,46
2023-11-19,Product_C,West,19,100,0.05611804319487379,65.56798384373171,1900,106.62428207026021,1793.3757179297397,1245.7916930309025,547.5840248988372,30.53,11,November,Sunday,4,2023-11,46
2023-11-20,Product_A,North,44,50,0.16281338119025338,33.03054799926486,2200,358.1894386185574,1841.8105613814425,1453.3441119676538,388.4664494137887,21.09,11,November,Monday,4,2023-11,47
2023-11-20,Product_A,South,42,50,0.09206744632054704,30.580086935615014,2100,193.3416372731488,1906.6583627268512,1284.3636512958306,622.2947114310207,32.64,11,November,Monday,4,2023-11,47
2023-11-20,Product_A,East,60,50,0.10130024020738507,30.429053858547196,3000,303.9007206221552,2696.099279377845,1825.7432315128317,870.3560478650134,32.28,11,November,Monday,4,2023-11,47
2023-11-20,Product_A,West,29,50,0.1507007802214616,32.62551199071122,1450,218.51613132111933,1231.4838686788808,946.1398477306253,285.34402094825543,23.17,11,November,Monday,4,2023-11,47
2023-11-20,Product_B,North,79,75,0.09443956772363507,50.45215401549825,5925,559.5544387625378,5365.445561237462,3985.720167224362,1379.7253940131004,25.72,11,November,Monday,4,2023-11,47
2023-11-20,Product_B,South,20,75,0.05617665461351995,51.826662760577335,1500,84.26498192027992,1415.73501807972,1036.5332552115467,379.2017628681733,26.78,11,November,Monday,4,2023-11,47
2023-11-20,Product_B,East,17,75,0.08994508211842123,49.07821841938992,1275,114.67997970098706,1160.3200202990129,834.3297131296287,325.9903071693842,28.09,11,November,Monday,4,2023-11,47
2023-11-20,Product_B,West,71,75,0.19239878197336455,45.610707665302016,5325,1024.523514008166,4300.476485991834,3238.360244236443,1062.116241755391,24.7,11,November,Monday,4,2023-11,47
2023-11-20,Product_C,North,29,100,0.016155842774868725,63.87291173675329,2900,46.851944047119304,2853.148055952881,1852.3144403658453,1000.8336155870356,35.08,11,November,Monday,4,2023-11,47
2023-11-20,Product_C,South,79,100,0.04211583810098867,65.9298848878251,7900,332.7151209978105,7567.28487900219,5208.4609061381825,2358.8239728640074,31.17,11,November,Monday,4,2023-11,47
2023-11-20,Product_C,East,56,100,0.011096788413582127,62.84540610272056,5600,62.14201511605991,5537.85798488394,3519.3427417523512,2018.5152431315887,36.45,11,November,Monday,4,2023-11,47
2023-11-20,Product_C,West,68,100,0.1463215888737048,62.56897806044564,6800,994.9868043411926,5805.0131956588075,4254.690508110303,1550.3226875485043,26.71,11,November,Monday,4,2023-11,47
2023-11-21,Product_A,North,39,50,0.13813360308774444,34.213936230569644,1950,269.3605260211017,1680.6394739788984,1334.3435129922161,346.2959609866823,20.61,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_A,South,54,50,0.10627835862768756,31.51373785235616,2700,286.9515682947564,2413.0484317052437,1701.7418440272327,711.306587678011,29.48,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_A,East,75,50,0.04318764080402702,30.639269089543475,3750,161.9536530151013,3588.0463469848987,2297.9451817157606,1290.1011652691382,35.96,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_A,West,61,50,0.16007213073131926,33.33986530411092,3050,488.21999873052374,2561.780001269476,2033.7317835507663,528.0482177187098,20.61,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_B,North,49,75,0.1579736214759486,49.92179919936269,3675,580.553058924111,3094.446941075889,2446.168160768772,648.2787803071169,20.95,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_B,South,18,75,0.08235640549715494,48.55356326220104,1350,111.18114742115917,1238.8188525788407,873.9641387196186,364.8547138592221,29.45,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_B,East,64,75,0.04600009050967997,45.04290698656474,4800,220.80043444646387,4579.199565553537,2882.746047140143,1696.4535184133933,37.05,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_B,West,26,75,0.1613798695839378,47.204420467286276,1950,314.6907456886787,1635.3092543113212,1227.3149321494432,407.994322161878,24.95,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_C,North,50,100,0.10712295637486638,60.60220364445236,5000,535.6147818743319,4464.385218125668,3030.110182222618,1434.2750359030501,32.13,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_C,South,55,100,0.12860259603695323,64.65123599147779,5500,707.3142782032428,4792.685721796757,3555.8179795312785,1236.8677422654787,25.81,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_C,East,16,100,0.11898320418377431,63.24824109748555,1600,190.3731266940389,1409.626873305961,1011.9718575597688,397.65501574619225,28.21,11,November,Tuesday,4,2023-11,47
2023-11-21,Product_C,West,77,100,0.08288958700709591,61.067138599937685,7700,638.2498199546385,7061.750180045361,4702.169672195202,2359.580507850159,33.41,11,November,Tuesday,4,2023-11,47
2023-11-22,Product_A,North,34,50,0.08405805201085104,32.88538721315882,1700,142.89868841844677,1557.1013115815533,1118.1031652473998,438.9981463341535,28.19,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_A,South,65,50,0.006403610663890192,31.483587257895202,3250,20.81173465764312,3229.1882653423568,2046.433171763188,1182.7550935791687,36.63,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_A,East,47,50,0.15502921554571894,32.165401018010655,2350,364.3186565324395,1985.6813434675605,1511.7738478465008,473.90749562105975,23.87,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_A,West,21,50,0.011216033852734175,32.95715079449505,1050,11.776835545370885,1038.223164454629,692.1001666843961,346.12299777023304,33.34,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_B,North,44,75,0.004055994753483993,49.66736517340698,3300,13.384782686497179,3286.615217313503,2185.364067629907,1101.251149683596,33.51,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_B,South,22,75,0.06220834101139679,47.40008241935298,1650,102.6437626688047,1547.3562373311952,1042.8018132257655,504.5544241054297,32.61,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_B,East,55,75,0.1898341010215261,51.193188432127265,4125,783.0656667137952,3341.934333286205,2815.6253637669997,526.3089695192052,15.75,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_B,West,43,75,0.18117528441924013,52.36263379452786,3225,584.2902922520494,2640.7097077479507,2251.593253164698,389.11645458325256,14.74,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_C,North,40,100,0.0343045387574374,67.71546457312377,4000,137.2181550297496,3862.7818449702504,2708.6185829249507,1154.1632620452997,29.88,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_C,South,35,100,0.037430438519786,60.3262422140638,3500,131.00653481925102,3368.993465180749,2111.418477492233,1257.574987688516,37.33,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_C,East,16,100,0.08071407848992028,67.02396142540427,1600,129.14252558387244,1470.8574744161276,1072.3833828064683,398.47409160965935,27.09,11,November,Wednesday,4,2023-11,47
2023-11-22,Product_C,West,43,100,0.17059122273474978,63.15055969318654,4300,733.542257759424,3566.457742240576,2715.4740668070212,850.9836754335547,23.86,11,November,Wednesday,4,2023-11,47
2023-11-23,Product_A,North,19,50,0.09707447424091009,31.76952913128429,950,92.22075052886458,857.7792494711355,603.6210534944015,254.15819597673396,29.63,11,November,Thursday,4,2023-11,47
2023-11-23,Product_A,South,66,50,0.0757699223844378,30.867803400364092,3300,250.04074386864477,3049.9592561313552,2037.27502442403,1012.6842317073251,33.2,11,November,Thursday,4,2023-11,47
2023-11-23,Product_A,East,56,50,0.11538190706455027,33.287471149924706,2800,323.0693397807408,2476.930660219259,1864.0983843957836,612.8322758234756,24.74,11,November,Thursday,4,2023-11,47
2023-11-23,Product_A,West,76,50,0.02809946297216033,31.946934273338456,3800,106.77795929420925,3693.2220407057907,2427.9670047737227,1265.255035932068,34.26,11,November,Thursday,4,2023-11,47
2023-11-23,Product_B,North,50,75,0.0493234845381348,50.012705265880456,3750,184.96306701800552,3565.0369329819946,2500.635263294023,1064.4016696879717,29.86,11,November,Thursday,4,2023-11,47
2023-11-23,Product_B,South,58,75,0.06339273073960032,50.28213202409456,4350,275.7583787172614,4074.2416212827384,2916.3636573974845,1157.8779638852538,28.42,11,November,Thursday,4,2023-11,47
2023-11-23,Product_B,East,44,75,0.13852268868502013,49.441426353219136,3300,457.12487266056644,2842.8751273394337,2175.422759541642,667.4523677977918,23.48,11,November,Thursday,4,2023-11,47
2023-11-23,Product_B,West,67,75,0.06004509084953167,48.001760652282414,5025,301.72658151889664,4723.273418481103,3216.1179637029218,1507.1554547781816,31.91,11,November,Thursday,4,2023-11,47
2023-11-23,Product_C,North,48,100,0.1812194899287566,61.30726516567274,4800,869.8535516580317,3930.146448341968,2942.7487279522916,987.3977203896766,25.12,11,November,Thursday,4,2023-11,47
2023-11-23,Product_C,South,62,100,0.17401103862185657,66.78393146405907,6200,1078.8684394555107,5121.131560544489,4140.603750771662,980.5278097728269,19.15,11,November,Thursday,4,2023-11,47
2023-11-23,Product_C,East,19,100,0.014047461173896214,66.8895579017117,1900,26.690176230402805,1873.3098237695972,1270.9016001325222,602.408223637075,32.16,11,November,Thursday,4,2023-11,47
2023-11-23,Product_C,West,27,100,0.0960533851331255,68.704108285583,2700,259.3441398594389,2440.6558601405613,1855.010923710741,585.6449364298203,24.0,11,November,Thursday,4,2023-11,47
2023-11-24,Product_A,North,74,50,0.18534150086781812,33.4932849004062,3700,685.7635532109271,3014.236446789073,2478.503082630059,535.733364159014,17.77,11,November,Friday,4,2023-11,47
2023-11-24,Product_A,South,47,50,0.11281698433772502,32.66515280744128,2350,265.1199131936538,2084.8800868063463,1535.2621819497401,549.6179048566062,26.36,11,November,Friday,4,2023-11,47
2023-11-24,Product_A,East,31,50,0.06295712474339159,30.261743834048012,1550,97.58354335225697,1452.416456647743,938.1140588554883,514.3023977922546,35.41,11,November,Friday,4,2023-11,47
2023-11-24,Product_A,West,80,50,0.0281169662497794,34.34845100629772,4000,112.4678649991176,3887.5321350008826,2747.876080503818,1139.6560544970648,29.32,11,November,Friday,4,2023-11,47
2023-11-24,Product_B,North,66,75,0.13521120100265063,47.67737769105084,4950,669.2954449631206,4280.704555036879,3146.7069276093557,1133.9976274275236,26.49,11,November,Friday,4,2023-11,47
2023-11-24,Product_B,South,32,75,0.048134549969057375,51.57868953199604,2400,115.5229199257377,2284.477080074262,1650.5180650238733,633.9590150503889,27.75,11,November,Friday,4,2023-11,47
2023-11-24,Product_B,East,80,75,0.09326059799637952,51.45488915540712,6000,559.5635879782772,5440.436412021723,4116.39113243257,1324.0452795891533,24.34,11,November,Friday,4,2023-11,47
2023-11-24,Product_B,West,39,75,0.18625332548026757,47.98408940608026,2925,544.7909770297827,2380.209022970217,1871.3794868371301,508.829536133087,21.38,11,November,Friday,4,2023-11,47
2023-11-24,Product_C,North,54,100,0.17907925352868867,60.505202266723344,5400,967.0279690549188,4432.972030945081,3267.2809224030607,1165.6911085420206,26.3,11,November,Friday,4,2023-11,47
2023-11-24,Product_C,South,18,100,0.18137456636381055,64.84472809033193,1800,326.474219454859,1473.525780545141,1167.2051056259747,306.3206749191663,20.79,11,November,Friday,4,2023-11,47
2023-11-24,Product_C,East,59,100,0.11329332119592686,61.49384546771227,5900,668.4305950559685,5231.569404944032,3628.136882595024,1603.4325223490077,30.65,11,November,Friday,4,2023-11,47
2023-11-24,Product_C,West,62,100,0.018690782533775586,67.06819445010143,6200,115.88285170940863,6084.117148290591,4158.228055906288,1925.8890923843028,31.65,11,November,Friday,4,2023-11,47
2023-11-25,Product_A,North,52,50,0.05458343206487426,30.01227293221922,2600,141.91692336867308,2458.083076631327,1560.6381924753994,897.4448841559276,36.51,11,November,Saturday,4,2023-11,47
2023-11-25,Product_A,South,37,50,0.14566310209874694,33.99385914557314,1850,269.47673888268184,1580.5232611173183,1257.7727883862062,322.75047273111204,20.42,11,November,Saturday,4,2023-11,47
2023-11-25,Product_A,East,27,50,0.12170092259415731,31.273134333264473,1350,164.29624550211236,1185.7037544978875,844.3746269981408,341.32912749974673,28.79,11,November,Saturday,4,2023-11,47
2023-11-25,Product_A,West,47,50,0.11488569660062892,33.47820107859468,2350,269.981387011478,2080.018612988522,1573.4754506939498,506.5431622945721,24.35,11,November,Saturday,4,2023-11,47
2023-11-25,Product_B,North,67,75,0.024467715192428255,52.06802148567743,5025,122.95026884195198,4902.049731158048,3488.557439540388,1413.4922916176606,28.83,11,November,Saturday,4,2023-11,47
2023-11-25,Product_B,South,47,75,0.14260564045781934,45.302086220515406,3525,502.68488261381316,3022.315117386187,2129.198052364224,893.1170650219628,29.55,11,November,Saturday,4,2023-11,47
2023-11-25,Product_B,East,69,75,0.15454882890928245,46.26288973727291,5175,799.7901896055367,4375.209810394464,3192.1393918718304,1183.0704185226332,27.04,11,November,Saturday,4,2023-11,47
2023-11-25,Product_B,West,30,75,0.1498893575867731,49.04511153630659,2250,337.2510545702395,1912.7489454297606,1471.3533460891977,441.39559934056297,23.08,11,November,Saturday,4,2023-11,47
2023-11-25,Product_C,North,19,100,0.16045776327273753,69.88203492726974,1900,304.8697502182013,1595.1302497817987,1327.7586636181252,267.37158616367356,16.76,11,November,Saturday,4,2023-11,47
2023-11-25,Product_C,South,76,100,0.08986861050036432,64.22292112835831,7600,683.0014398027688,6916.998560197231,4880.942005755232,2036.0565544419997,29.44,11,November,Saturday,4,2023-11,47
2023-11-25,Product_C,East,48,100,0.03340835626763052,67.17645586342742,4800,160.3601100846265,4639.639889915374,3224.4698814445164,1415.1700084708573,30.5,11,November,Saturday,4,2023-11,47
2023-11-25,Product_C,West,74,100,0.017795107173867675,68.61249385183065,7400,131.6837930866208,7268.31620691338,5077.324545035468,2190.9916618779116,30.14,11,November,Saturday,4,2023-11,47
2023-11-26,Product_A,North,34,50,0.009710085441772633,33.255961540754306,1700,16.507145251013476,1683.4928547489865,1130.7026923856465,552.79016236334,32.84,11,November,Sunday,4,2023-11,47
2023-11-26,Product_A,South,36,50,0.016372301183258785,31.50403080542717,1800,29.470142129865813,1770.5298578701343,1134.1451089953782,636.384748874756,35.94,11,November,Sunday,4,2023-11,47
2023-11-26,Product_A,East,70,50,0.10646954559092577,31.338333798847213,3500,372.6434095682402,3127.3565904317597,2193.683365919305,933.6732245124549,29.86,11,November,Sunday,4,2023-11,47
2023-11-26,Product_A,West,72,50,0.19319874848166524,34.81774799695425,3600,695.5154945339949,2904.484505466005,2506.8778557807063,397.60664968529863,13.69,11,November,Sunday,4,2023-11,47
2023-11-26,Product_B,North,27,75,0.15901749213205194,45.099514056456556,2025,322.01042156740516,1702.989578432595,1217.686879524327,485.302698908268,28.5,11,November,Sunday,4,2023-11,47
2023-11-26,Product_B,South,23,75,0.14865983446139583,46.627074190555014,1725,256.4382144459078,1468.5617855540922,1072.4227063827652,396.139079171327,26.97,11,November,Sunday,4,2023-11,47
2023-11-26,Product_B,East,68,75,0.19922904842483838,47.47156600142912,5100,1016.0681469666757,4083.9318530333244,3228.06648809718,855.8653649361445,20.96,11,November,Sunday,4,2023-11,47
2023-11-26,Product_B,West,53,75,0.10127428415125239,47.85663841581576,3975,402.56527950122825,3572.4347204987716,2536.401836038235,1036.0328844605365,29.0,11,November,Sunday,4,2023-11,47
2023-11-26,Product_C,North,45,100,0.09404699192185627,67.69436661601095,4500,423.21146364835323,4076.7885363516466,3046.2464977204927,1030.542038631154,25.28,11,November,Sunday,4,2023-11,47
2023-11-26,Product_C,South,31,100,0.0900780152811862,66.46672753159905,3100,279.2418473716772,2820.758152628323,2060.4685534795703,760.2895991487526,26.95,11,November,Sunday,4,2023-11,47
2023-11-26,Product_C,East,21,100,0.1589104588843411,60.400131305351245,2100,333.7119636571163,1766.2880363428837,1268.402757412376,497.88527893050764,28.19,11,November,Sunday,4,2023-11,47
2023-11-26,Product_C,West,53,100,0.04228003691218001,65.36628904301803,5300,224.08419563455408,5075.915804365446,3464.4133192799554,1611.5024850854907,31.75,11,November,Sunday,4,2023-11,47
2023-11-27,Product_A,North,22,50,0.0022094290425555218,30.298554524381956,1100,2.430371946811074,1097.569628053189,666.568199536403,431.00142851678606,39.27,11,November,Monday,4,2023-11,48
2023-11-27,Product_A,South,72,50,0.054509529578605824,34.374947475122106,3600,196.23430648298097,3403.765693517019,2474.9962182087916,928.7694753082274,27.29,11,November,Monday,4,2023-11,48
2023-11-27,Product_A,East,20,50,0.07060485387173109,34.846586016346684,1000,70.60485387173108,929.395146128269,696.9317203269337,232.46342580133523,25.01,11,November,Monday,4,2023-11,48
2023-11-27,Product_A,West,81,50,0.08197682617505414,33.170385306042824,4050,332.00614600896927,3717.993853991031,2686.801209789469,1031.192644201562,27.74,11,November,Monday,4,2023-11,48
2023-11-27,Product_B,North,39,75,0.05845803454185064,49.91832976338135,2925,170.98975103491313,2754.0102489650867,1946.8148607718726,807.1953881932141,29.31,11,November,Monday,4,2023-11,48
2023-11-27,Product_B,South,82,75,0.09336218120081159,51.45544996654972,6150,574.1774143849913,5575.822585615008,4219.346897257077,1356.4756883579312,24.33,11,November,Monday,4,2023-11,48
2023-11-27,Product_B,East,71,75,0.08672451738033478,49.271339020083154,5325,461.8080550502827,4863.191944949717,3498.265070425904,1364.9268745238132,28.07,11,November,Monday,4,2023-11,48
2023-11-27,Product_B,West,26,75,0.1631418540004146,48.02445315916865,1950,318.12661530080845,1631.8733846991915,1248.635782138385,383.23760256080664,23.48,11,November,Monday,4,2023-11,48
2023-11-27,Product_C,North,29,100,0.15076069675370898,64.39303272327996,2900,437.20602058575605,2462.793979414244,1867.3979489751189,595.3960304391251,24.18,11,November,Monday,4,2023-11,48
2023-11-27,Product_C,South,33,100,0.04096030498783339,63.71064734803531,3300,135.16900645985018,3164.83099354015,2102.451362485165,1062.3796310549847,33.57,11,November,Monday,4,2023-11,48
2023-11-27,Product_C,East,65,100,0.006950016346809207,68.88884274083831,6500,45.175106254259845,6454.82489374574,4477.77477815449,1977.0501155912498,30.63,11,November,Monday,4,2023-11,48
2023-11-27,Product_C,West,20,100,0.12871089339128383,69.02176159977483,2000,257.42178678256766,1742.5782132174322,1380.4352319954967,362.14298122193554,20.78,11,November,Monday,4,2023-11,48
2023-11-28,Product_A,North,81,50,0.1702564424433062,33.87827317663017,4050,689.5385918953901,3360.4614081046097,2744.1401273070437,616.321280797566,18.34,11,November,Tuesday,4,2023-11,48
2023-11-28,Product_A,South,62,50,0.14848410237427964,34.744878324824505,3100,460.3007173602669,2639.699282639733,2154.1824561391195,485.51682650061366,18.39,11,November,Tuesday,4,2023-11,48
2023-11-28,Product_A,East,20,50,0.11263961848963225,30.811147855482485,1000,112.63961848963226,887.3603815103677,616.2229571096497,271.13742440071803,30.56,11,November,Tuesday,4,2023-11,48
2023-11-28,Product_A,West,17,50,0.051196990758155696,33.30323944569283,850,43.517442144432344,806.4825578555676,566.1550705767781,240.32748727878948,29.8,11,November,Tuesday,4,2023-11,48
2023-11-28,Product_B,North,24,75,0.15722012932153423,45.91163070548183,1800,282.9962327787616,1517.0037672212384,1101.8791369315638,415.12463028967454,27.36,11,November,Tuesday,4,2023-11,48
2023-11-28,Product_B,South,41,75,0.15429697496338515,45.151631401108475,3075,474.46319801240935,2600.5368019875905,1851.2168874454474,749.3199145421431,28.81,11,November,Tuesday,4,2023-11,48
2023-11-28,Product_B,East,57,75,0.09385645562404828,47.600700539400506,4275,401.2363477928064,3873.7636522071934,2713.239930745829,1160.5237214613644,29.96,11,November,Tuesday,4,2023-11,48
2023-11-28,Product_B,West,34,75,0.15641800292472197,51.09222041567611,2550,398.865907458041,2151.134092541959,1737.1354941329878,413.99859840897125,19.25,11,November,Tuesday,4,2023-11,48
2023-11-28,Product_C,North,29,100,0.12190102448988621,63.678322243209564,2900,353.51297102067,2546.48702897933,1846.6713450530774,699.8156839262524,27.48,11,November,Tuesday,4,2023-11,48
